Año Censal,Entidad,Municipio,Actividad económica,UE Unidades económicas,J000A Total de remuneraciones (millones de pesos),H001A Personal ocupado total
2018,31 Yucatán,001 Abalá,Total municipal,72,1.168,242.0
2018,31 Yucatán,002 Acanceh,Total municipal,493,231.795,3351.0
2018,31 Yucatán,003 Akil,Total municipal,1340,18.247,2513.0
2018,31 Yucatán,004 Baca,Total municipal,268,317.713,3960.0
2018,31 Yucatán,005 Bokobá,Total municipal,133,3.369,234.0
2018,31 Yucatán,006 Buctzotz,Total municipal,491,11.943,923.0
2018,31 Yucatán,007 Cacalchén,Total municipal,459,12.459,954.0
2018,31 Yucatán,008 Calotmul,Total municipal,149,1.365,205.0
2018,31 Yucatán,009 Cansahcab,Total municipal,215,5.996,427.0
2018,31 Yucatán,010 Cantamayec,Total municipal,255,0.659,400.0
2018,31 Yucatán,011 Celestún,Total municipal,741,177.447,4604.0
2018,31 Yucatán,012 Cenotillo,Total municipal,310,4.397,509.0
2018,31 Yucatán,013 Conkal,Total municipal,450,144.234,1530.0
2018,31 Yucatán,014 Cuncunul,Total municipal,80,2.62,190.0
2018,31 Yucatán,015 Cuzamá,Total municipal,162,4.647,394.0
2018,31 Yucatán,016 Chacsinkín,Total municipal,522,1.769,702.0
2018,31 Yucatán,017 Chankom,Total municipal,73,0.613,101.0
2018,31 Yucatán,018 Chapab,Total municipal,147,1.879,307.0
2018,31 Yucatán,019 Chemax,Total municipal,1058,25.268,1971.0
2018,31 Yucatán,020 Chicxulub Pueblo,Total municipal,227,6.067,450.0
2018,31 Yucatán,021 Chichimilá,Total municipal,239,4.546,495.0
2018,31 Yucatán,022 Chikindzonot,Total municipal,345,1.534,559.0
2018,31 Yucatán,023 Chocholá,Total municipal,315,9.74,751.0
2018,31 Yucatán,024 Chumayel,Total municipal,755,3.374,1141.0
2018,31 Yucatán,025 Dzán,Total municipal,582,12.126,1066.0
2018,31 Yucatán,026 Dzemul,Total municipal,154,12.952,582.0
2018,31 Yucatán,027 Dzidzantún,Total municipal,465,22.351,1113.0
2018,31 Yucatán,028 Dzilam de Bravo,Total municipal,360,89.329,2837.0
2018,31 Yucatán,029 Dzilam González,Total municipal,318,10.858,743.0
2018,31 Yucatán,030 Dzitás,Total municipal,324,1.158,456.0
2018,31 Yucatán,031 Dzoncauich,Total municipal,120,1.31,229.0
2018,31 Yucatán,032 Espita,Total municipal,1213,14.943,1833.0
2018,31 Yucatán,033 Halachó,Total municipal,1191,86.471,2660.0
2018,31 Yucatán,034 Hocabá,Total municipal,184,2.557,373.0
2018,31 Yucatán,035 Hoctún,Total municipal,241,15.7,589.0
2018,31 Yucatán,036 Homún,Total municipal,361,11.361,920.0
2018,31 Yucatán,037 Huhí,Total municipal,443,6.029,662.0
2018,31 Yucatán,038 Hunucmá,Total municipal,1611,343.533,6421.0
2018,31 Yucatán,039 Ixil,Total municipal,247,10.983,641.0
2018,31 Yucatán,040 Izamal,Total municipal,2084,96.847,4767.0
2018,31 Yucatán,041 Kanasín,Total municipal,2897,395.073,11633.0
2018,31 Yucatán,042 Kantunil,Total municipal,160,2.404,277.0
2018,31 Yucatán,043 Kaua,Total municipal,215,13.226,459.0
2018,31 Yucatán,044 Kinchil,Total municipal,280,10.372,717.0
2018,31 Yucatán,045 Kopomá,Total municipal,129,2.136,306.0
2018,31 Yucatán,046 Mama,Total municipal,440,6.007,792.0
2018,31 Yucatán,047 Maní,Total municipal,679,7.616,1052.0
2018,31 Yucatán,048 Maxcanú,Total municipal,744,65.086,2369.0
2018,31 Yucatán,049 Mayapán,Total municipal,687,2.026,937.0
2018,31 Yucatán,050 Mérida,Total municipal,46064,18879.242,315703.0
2018,31 Yucatán,051 Mocochá,Total municipal,91,1.443,163.0
2018,31 Yucatán,052 Motul,Total municipal,1633,250.454,6137.0
2018,31 Yucatán,053 Muna,Total municipal,865,31.103,1785.0
2018,31 Yucatán,054 Muxupip,Total municipal,117,1.804,220.0
2018,31 Yucatán,055 Opichén,Total municipal,171,7.972,364.0
2018,31 Yucatán,056 Oxkutzcab,Total municipal,2051,98.505,5138.0
2018,31 Yucatán,057 Panabá,Total municipal,323,8.565,674.0
2018,31 Yucatán,058 Peto,Total municipal,1601,50.317,3255.0
2018,31 Yucatán,059 Progreso,Total municipal,3228,716.237,15683.0
2018,31 Yucatán,060 Quintana Roo,Total municipal,93,0.461,147.0
2018,31 Yucatán,061 Río Lagartos,Total municipal,206,84.613,1349.0
2018,31 Yucatán,062 Sacalum,Total municipal,230,3.991,519.0
2018,31 Yucatán,063 Samahil,Total municipal,206,76.063,576.0
2018,31 Yucatán,064 Sanahcat,Total municipal,58,1.195,134.0
2018,31 Yucatán,065 San Felipe,Total municipal,117,43.291,1113.0
2018,31 Yucatán,066 Santa Elena,Total municipal,239,12.024,751.0
2018,31 Yucatán,067 Seyé,Total municipal,284,19.719,833.0
2018,31 Yucatán,068 Sinanché,Total municipal,136,5.941,340.0
2018,31 Yucatán,069 Sotuta,Total municipal,425,6.792,878.0
2018,31 Yucatán,070 Sucilá,Total municipal,210,4.174,382.0
2018,31 Yucatán,071 Sudzal,Total municipal,51,0.294,105.0
2018,31 Yucatán,072 Suma,Total municipal,88,1.697,161.0
2018,31 Yucatán,073 Tahdziú,Total municipal,911,1.024,1277.0
2018,31 Yucatán,074 Tahmek,Total municipal,132,1.652,227.0
2018,31 Yucatán,075 Teabo,Total municipal,1221,10.236,1682.0
2018,31 Yucatán,076 Tecoh,Total municipal,361,73.755,1645.0
2018,31 Yucatán,077 Tekal de Venegas,Total municipal,207,1.754,354.0
2018,31 Yucatán,078 Tekantó,Total municipal,212,4.958,407.0
2018,31 Yucatán,079 Tekax,Total municipal,2619,186.954,6141.0
2018,31 Yucatán,080 Tekit,Total municipal,1511,45.777,3614.0
2018,31 Yucatán,081 Tekom,Total municipal,287,2.476,488.0
2018,31 Yucatán,082 Telchac Pueblo,Total municipal,210,7.805,418.0
2018,31 Yucatán,083 Telchac Puerto,Total municipal,227,20.161,919.0
2018,31 Yucatán,084 Temax,Total municipal,324,24.658,977.0
2018,31 Yucatán,085 Temozón,Total municipal,1446,30.431,2447.0
2018,31 Yucatán,086 Tepakán,Total municipal,159,1.757,258.0
2018,31 Yucatán,087 Tetiz,Total municipal,217,3.759,429.0
2018,31 Yucatán,088 Teya,Total municipal,106,1.417,159.0
2018,31 Yucatán,089 Ticul,Total municipal,2752,188.795,8269.0
2018,31 Yucatán,090 Timucuy,Total municipal,95,2.488,210.0
2018,31 Yucatán,091 Tinum,Total municipal,928,35.981,1884.0
2018,31 Yucatán,092 Tixcacalcupul,Total municipal,334,1.573,499.0
2018,31 Yucatán,093 Tixkokob,Total municipal,670,177.075,3003.0
2018,31 Yucatán,094 Tixmehuac,Total municipal,372,0.833,586.0
2018,31 Yucatán,095 Tixpéhual,Total municipal,155,28.121,500.0
2018,31 Yucatán,096 Tizimín,Total municipal,3522,271.749,10011.0
2018,31 Yucatán,097 Tunkás,Total municipal,188,2.066,332.0
2018,31 Yucatán,098 Tzucacab,Total municipal,1008,21.188,1830.0
2018,31 Yucatán,099 Uayma,Total municipal,317,2.337,401.0
2018,31 Yucatán,100 Ucú,Total municipal,111,4.133,262.0
2018,31 Yucatán,101 Umán,Total municipal,2189,1169.769,22289.0
2018,31 Yucatán,102 Valladolid,Total municipal,5125,604.162,16186.0
2018,31 Yucatán,103 Xocchel,Total municipal,134,1.334,259.0
2018,31 Yucatán,104 Yaxcabá,Total municipal,291,3.621,502.0
2018,31 Yucatán,105 Yaxkukul,Total municipal,162,5.039,377.0
2018,31 Yucatán,106 Yobaín,Total municipal,85,10.484,325.0
2018,32 Zacatecas,001 Apozol,Total municipal,151,28.908,470.0
2018,32 Zacatecas,002 Apulco,Total municipal,53,1.122,102.0
2018,32 Zacatecas,003 Atolinga,Total municipal,97,1.258,119.0
2018,32 Zacatecas,004 Benito Juárez,Total municipal,195,4.935,387.0
2018,32 Zacatecas,005 Calera,Total municipal,2214,1557.976,10151.0
2018,32 Zacatecas,006 Cañitas de Felipe Pescador,Total municipal,296,15.539,781.0
2018,32 Zacatecas,007 Concepción del Oro,Total municipal,469,44.669,1266.0
2018,32 Zacatecas,008 Cuauhtémoc,Total municipal,358,23.348,910.0
2018,32 Zacatecas,009 Chalchihuites,Total municipal,314,110.968,2796.0
2018,32 Zacatecas,010 Fresnillo,Total municipal,8582,3537.29,46943.0
2018,32 Zacatecas,011 Trinidad García de la Cadena,Total municipal,162,5.404,286.0
2018,32 Zacatecas,012 Genaro Codina,Total municipal,98,1.418,174.0
2018,32 Zacatecas,013 General Enrique Estrada,Total municipal,168,22.744,472.0
2018,32 Zacatecas,014 General Francisco R. Murguía,Total municipal,390,20.551,749.0
2018,32 Zacatecas,015 El Plateado de Joaquín Amaro,Total municipal,35,0.405,59.0
2018,32 Zacatecas,016 General Pánfilo Natera,Total municipal,543,61.867,1618.0
2018,32 Zacatecas,017 Guadalupe,Total municipal,7119,3273.307,41969.0
2018,32 Zacatecas,018 Huanusco,Total municipal,121,4.702,276.0
2018,32 Zacatecas,019 Jalpa,Total municipal,1213,95.645,3247.0
2018,32 Zacatecas,020 Jerez,Total municipal,3609,374.413,10912.0
2018,32 Zacatecas,021 Jiménez del Teul,Total municipal,92,1.24,179.0
2018,32 Zacatecas,022 Juan Aldama,Total municipal,1241,88.272,3193.0
2018,32 Zacatecas,023 Juchipila,Total municipal,667,32.745,1489.0
2018,32 Zacatecas,024 Loreto,Total municipal,1946,147.505,4984.0
2018,32 Zacatecas,025 Luis Moya,Total municipal,393,24.397,1039.0
2018,32 Zacatecas,026 Mazapil,Total municipal,116,599.313,4761.0
2018,32 Zacatecas,027 Melchor Ocampo,Total municipal,33,0.466,62.0
2018,32 Zacatecas,028 Mezquital del Oro,Total municipal,75,0.87,121.0
2018,32 Zacatecas,029 Miguel Auza,Total municipal,890,168.001,3424.0
2018,32 Zacatecas,030 Momax,Total municipal,130,5.259,269.0
2018,32 Zacatecas,031 Monte Escobedo,Total municipal,312,12.797,696.0
2018,32 Zacatecas,032 Morelos,Total municipal,538,738.158,7967.0
2018,32 Zacatecas,033 Moyahua de Estrada,Total municipal,134,6.428,317.0
2018,32 Zacatecas,034 Nochistlán de Mejía,Total municipal,1508,68.142,3167.0
2018,32 Zacatecas,035 Noria de Ángeles,Total municipal,97,11.585,243.0
2018,32 Zacatecas,036 Ojocaliente,Total municipal,1448,289.123,6127.0
2018,32 Zacatecas,037 Pánuco,Total municipal,371,15.371,769.0
2018,32 Zacatecas,038 Pinos,Total municipal,752,23.091,1684.0
2018,32 Zacatecas,039 Río Grande,Total municipal,2791,339.581,9503.0
2018,32 Zacatecas,040 Sain Alto,Total municipal,433,18.513,970.0
2018,32 Zacatecas,041 El Salvador,Total municipal,50,0.498,75.0
2018,32 Zacatecas,042 Sombrerete,Total municipal,2101,364.435,7697.0
2018,32 Zacatecas,043 Susticacán,Total municipal,35,0.57,77.0
2018,32 Zacatecas,044 Tabasco,Total municipal,667,124.413,2322.0
2018,32 Zacatecas,045 Tepechitlán,Total municipal,404,16.58,841.0
2018,32 Zacatecas,046 Tepetongo,Total municipal,136,5.181,321.0
2018,32 Zacatecas,047 Teúl de González Ortega,Total municipal,280,9.646,530.0
2018,32 Zacatecas,048 Tlaltenango de Sánchez Román,Total municipal,1699,119.844,4456.0
2018,32 Zacatecas,049 Valparaíso,Total municipal,1124,56.987,2690.0
2018,32 Zacatecas,050 Vetagrande,Total municipal,165,70.608,1008.0
2018,32 Zacatecas,051 Villa de Cos,Total municipal,931,52.136,2115.0
2018,32 Zacatecas,052 Villa García,Total municipal,478,33.146,1277.0
2018,32 Zacatecas,053 Villa González Ortega,Total municipal,407,9.638,911.0
2018,32 Zacatecas,054 Villa Hidalgo,Total municipal,357,10.953,640.0
2018,32 Zacatecas,055 Villanueva,Total municipal,1394,71.271,3267.0
2018,32 Zacatecas,056 Zacatecas,Total municipal,7641,2121.268,39892.0
2018,32 Zacatecas,057 Trancoso,Total municipal,561,11.6,1161.0
2018,32 Zacatecas,058 Santa María de la Paz,Total municipal,144,4.879,327.0
